OBJECTID,CNSTRNT_TYPE_CD,TRVL_DRCT_CD,RTE_NM,CNSTRNT_DELAY_FLAG,CNSTRNT_DETOUR_FLAG,RDWAY_NM,CNSTRNT_METRO_FLAG,LMT_FROM_DSCR,LMT_TO_DSCR,COND_DSCR,FROM_RMKR_NBR,FROM_DISP_MS,TO_RMKR_NBR,TO_DISP_MS,CREATE_TS,ROW_UPDT_STAT_FLAG,TXDOT_COUNTY_NBR,HCRS_CNTYWIDE_FLAG,COND_START_TS,COND_END_TS,Latitude,Longitude
980,F,NS,SH0155,Y,N,,N,1.518 Miles West of FM1404 on SH0155,,Water over roadway. Water over the roadway on SH 155 South at Lemon Rd. ,294,-0.228,294,-0.228,3/9/2016 15:21,1,230,,3/9/2016 15:20,3/9/2016 15:30,32.64824775,-95.03603012
981,F,EW,FM0249,N,N,,N,1.445 Miles West of FM3129 on FM0249,,Water over roadway. Travel with caution,742,0.061,742,0.061,3/9/2016 15:54,1,34,,3/9/2016 14:27,3/9/2016 19:00,33.10701027,-94.08145387
982,F,EW,FM1794,Y,N,,N,1393.92 Feet East of US0059 on FM1794,,Low water crossings are flooding. Water over roadway. Travel discouraged. Water over roadway.   Travel with caution. ,732,0.284,732,0.284,3/9/2016 15:59,0,183,,3/9/2016 15:57,3/10/2016 9:00,32.2814547,-94.3458963
983,F,NS,FM1970,Y,N,,N,1.72 Miles South of FM0999 on FM1970,,Low water crossings are flooding. Water over roadway. Travel discouraged. Water is over roadway and travel is discouraged. ,318,-0.449,318,-0.449,3/9/2016 16:07,0,183,,3/9/2016 16:04,3/10/2016 14:00,31.98115038,-94.42026883
984,F,EW,FM1186,Y,N,,N,0.955 Miles West of FM1794 on FM1186,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,294,-0.705,294,-0.705,3/9/2016 16:10,0,183,,3/9/2016 16:08,3/10/2016 16:00,32.29308007,-94.25331802
985,F,NS,FM0699,N,N,,N,2.009 Miles North of US0084 on FM0699,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,318,-0.669,318,-0.669,3/9/2016 16:11,1,183,,3/9/2016 16:11,3/10/2016 16:00,31.98582152,-94.17581138
986,F,NS,FM0852,N,N,,N,0.885 Miles East of FM1002 on FM0852,,Water over roadway. Water over the roadway on FM 852 and Giraffe Rd. ,600,-0.57,600,-0.57,3/9/2016 16:25,1,230,,3/9/2016 16:21,3/9/2016 16:30,32.80626823,-95.1190678
987,F,NS,FM0556,Y,N,,N,1.896 Miles North of FM0852 on FM0556,,Water over roadway. Road Closed Water over the roadway on FM 556 about 1/2 mile North of Ermine Rd. ,264,-0.79,264,-0.79,3/9/2016 16:42,1,230,,3/9/2016 16:33,3/9/2016 23:45,32.79656339,-95.04977109
988,F,NS,FM3384,Y,Y,,N,1.757 Miles North of US0271 on FM3384,,Water over roadway. Water Over Roadway FM 3384,248,0.828,248,0.828,3/9/2016 18:01,0,32,,3/9/2016 17:55,3/9/2016 19:00,32.93853472,-94.96376725
989,F,NS,FM3384,Y,Y,,N,1.757 Miles North of US0271 on FM3384,,Water over roadway. Water Over Roadway FM 3384,248,0.828,248,0.828,3/9/2016 18:04,1,32,,3/9/2016 18:03,3/9/2016 18:15,32.93853472,-94.96376725
990,F,EW,FM0555,Y,Y,,N,2011.68 Feet West of FM1649 on FM0555,,Water over roadway. Water Over FM 555 Near FM 1649 Split,264,1.581,264,1.581,3/9/2016 20:38,0,230,,3/9/2016 20:35,3/9/2016 23:45,32.74103015,-94.8632367
991,F,NS,US0271,Y,Y,,N,2.517 Miles North of SH0155 on US0271,,Water over roadway. Road Closed --Water over the roadway on US 271 just North of the TxDOT Office.  Both the North bound and South bounds lanes have water over the roadway. ,284,-0.995,284,-0.995,3/9/2016 21:35,1,230,,3/9/2016 21:34,3/9/2016 21:45,32.76952494,-94.94407209
992,F,EW,SH0154,Y,Y,,N,1673.76 Feet West of FM0726 on SH0154,,Water over roadway. SH 154 East East Of FM 726 Water ON Road,736,-0.186,736,-0.186,3/9/2016 22:07,0,230,,3/9/2016 22:03,3/10/2016 8:00,32.69865879,-94.82087819
993,F,EW,FM0555,Y,Y,,N,2011.68 Feet West of FM1649 on FM0555,,Water over roadway. Water Over FM 555 Near FM 1649 Split,264,1.581,264,1.581,3/9/2016 22:21,1,230,,3/9/2016 22:19,3/10/2016 8:00,32.74103015,-94.8632367
994,F,NS,FM0699,Y,N,,N,0.517 Miles West of FM2517 on FM0699,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,306,0.229,306,0.229,3/10/2016 2:41,0,183,,3/10/2016 2:38,3/10/2016 17:30,32.11471874,-94.2837451
995,F,EW,SH0154,Y,Y,,N,1673.76 Feet West of FM0726 on SH0154,,"Water over roadway. Road Closed SH 154 East, East Of FM 726 Water over the roadway at Cypress Creek. ",736,-0.186,736,-0.186,3/10/2016 7:37,0,230,,3/10/2016 7:33,3/10/2016 15:00,32.69865879,-94.82087819
996,F,NS,FM0959,N,N,,N,1.436 Miles North of FM0124 on FM0959,,Low water crossings are flooding. Water over roadway. Travel discouraged. Water over road at Martin creek.   Travel with caution. ,296,-0.559,296,-0.559,3/10/2016 8:35,1,183,,3/10/2016 8:33,3/10/2016 17:15,32.26937747,-94.44237557
997,F,NS,FM0699,N,N,,N,2.823 Miles South of FM2517 on FM0699,,Low water crossings are flooding. Water over roadway. Travel discouraged. Water over roadway at Murvaul creek. ,310,-0.761,310,-0.761,3/10/2016 8:42,0,183,,3/10/2016 8:36,3/10/2016 17:15,32.07723139,-94.25041865
998,F,NS,FM1624,N,N,,N,3.761 Miles West of SL0123 on FM1624,,Water over roadway. ,432,-0.239,432,-0.239,3/10/2016 12:20,1,144,,3/10/2016 12:19,3/11/2016 8:15,30.38790304,-97.06453739
999,Z,EW,FM0321,N,N,,N,1.4  Miles East of FM2706,,The roadway is closed due to flooding. Use alternate routeRoad closed due to flooding at Catfish Creek west of Tennessee Colony. ,642,0,642,0,3/10/2016 13:38,0,1,,3/10/2016 13:31,3/11/2016 12:00,31.8579871,-95.88812091
1000,F,EW,SH0154,Y,Y,,N,1673.76 Feet West of FM0726 on SH0154,,"Water over roadway. Road Closed SH 154 East, East Of FM 726 Water over the roadway at Cypress Creek. ",736,-0.186,736,-0.186,3/10/2016 14:28,0,230,,3/10/2016 14:23,3/10/2016 22:00,32.69865879,-94.82087819
1001,F,NS,FM1002,Y,Y,,N,0.711 Miles West of SH0155 on FM1002,,Water over roadway. Road Closed Due to water over the roadway on FM 1002 at the intersection of FM 1002 and Apsen Rd. ,272,1.142,272,1.142,3/10/2016 16:12,0,230,,3/10/2016 16:09,3/11/2016 8:00,32.61527916,-95.09569903
1002,F,NS,FM0141,N,N,,N,1.807 Miles North of FM1697 on FM0141,,Water over roadway. ,438,-0.028,438,-0.028,3/10/2016 16:21,0,144,,3/10/2016 16:19,3/14/2016 8:00,30.31987698,-96.78532819
1003,F,NS,FM0699,N,N,,N,2.823 Miles South of FM2517 on FM0699,,Low water crossings are flooding. Water over roadway. Travel discouraged. Water over roadway at Murvaul creek. ,310,-0.761,310,-0.761,3/10/2016 16:35,1,183,,3/10/2016 16:34,3/10/2016 21:00,32.07723139,-94.25041865
1004,F,EW,FM0125,N,N,,N,2.226 Miles South of FM0251 on FM0125,,Water over roadway. Travel discouraged. Use alternate routeTravel with caution,748,-0.305,748,-0.305,3/10/2016 16:53,0,34,,3/10/2016 16:49,3/12/2016 20:00,32.9219279,-94.11191597
1005,F,EW,SH0154,Y,Y,,N,1673.76 Feet West of FM0726 on SH0154,,"Water over roadway. Road Closed SH 154 East, East Of FM 726 Water over the roadway at Cypress Creek. ",736,-0.186,736,-0.186,3/11/2016 7:28,0,230,,3/11/2016 7:27,3/11/2016 15:00,32.69865879,-94.82087819
1006,F,NS,FM1848,N,N,,N,0.835 Miles North of US0079 on FM1848,,Water over roadway. Travel discouraged. Use alternate routeFM 1848 closed at Buffalo Creek due to flooding. ,354,-0.696,354,-0.696,3/11/2016 12:30,0,145,,3/11/2016 12:28,3/14/2016 9:00,31.47676453,-96.05495846
1007,F,NS,FM0542,N,Y,,N,2571.36 Feet North of FM3178 on FM0542,,Water over roadway. Travel discouraged. Use alternate routeFM 542 is closed at Keechi Creek due to flooding. ,360,0.71,360,0.71,3/11/2016 12:35,0,145,,3/11/2016 12:30,3/14/2016 9:00,31.40634171,-95.76406007
1008,F,EW,SH0154,Y,Y,,N,1673.76 Feet West of FM0726 on SH0154,,"Water over roadway. Road Closed SH 154 East, East Of FM 726 Water over the roadway at Cypress Creek. ",736,-0.186,736,-0.186,3/11/2016 14:34,0,230,,3/11/2016 14:33,3/11/2016 23:45,32.69865879,-94.82087819
1009,F,NS,FM1002,Y,Y,,N,0.711 Miles West of SH0155 on FM1002,,Water over roadway. Road Closed Due to water over the roadway on FM 1002 at the intersection of FM 1002 and Apsen Rd. ,272,1.142,272,1.142,3/11/2016 14:35,0,230,,3/11/2016 14:34,3/11/2016 23:45,32.61527916,-95.09569903
1010,Z,EW,RM1222,N,N,,N,0  Miles East of US0087,,The roadway is closed due to flooding. The roadway is closed due to high water. Use alternate routeRM 1222 from US87 to FM 386 is closed due to several crossings flooded.   Expected to remain closed until mid day Saturday 3/5/16.     ,446,-0.5,446,-0.5,3/11/2016 16:03,0,157,,3/11/2016 15:51,3/12/2016 15:00,30.90231581,-99.29920958
1011,F,EW,SH0154,Y,Y,,N,1673.76 Feet West of FM0726 on SH0154,,"Water over roadway. Water over the roadway on SH 154 East, East Of FM 726 at Cypress Creek. ",736,-0.186,736,-0.186,3/11/2016 17:05,1,230,,3/11/2016 17:03,3/11/2016 21:00,32.69865879,-94.82087819
1012,F,EW,FM0125,N,N,,N,2.226 Miles South of FM0251 on FM0125,,Water over roadway. Travel discouraged. Use alternate routeTravel with caution,748,-0.305,748,-0.305,3/11/2016 19:41,0,34,,3/11/2016 19:39,3/14/2016 9:00,32.9219279,-94.11191597
1013,F,EW,FM2989,Y,Y,,N,2.698 Miles West of FM0247 on FM2989,,Travel discouraged. Use alternate routeFM 2989 is closed at Bedias Creek due to flooding. ,658,-0.67,658,-0.67,3/12/2016 16:48,1,236,,3/12/2016 16:46,3/14/2016 9:15,30.87061631,-95.71206699
1014,F,EW,FM0418,N,N,,N,2.592 Miles West of FM1122 on FM0418,,Low water crossings are flooding. ,744,-0.622,744,-0.622,3/14/2016 7:29,0,101,,3/14/2016 7:28,3/14/2016 17:30,30.39797381,-94.26548543
1015,F,EW,FM0418,N,N,,N,2.592 Miles West of FM1122 on FM0418,,Low water crossings are flooding. Road is passable water in one lane drive with caution,744,-0.622,744,-0.622,3/14/2016 7:30,0,101,,3/14/2016 7:28,3/14/2016 17:30,30.39797381,-94.26548543
1016,F,EW,BU0090Y,N,N,,N,0.624 Miles East of FM1006 on BU0090Y,,Water over roadway. ,444,-0.873,444,-0.873,3/14/2016 11:01,0,181,,3/14/2016 10:58,3/16/2016 12:00,30.09316058,-93.72709573
1017,F,E,IH0010,N,N,,N,5.28 Feet East of BU0090Y on IH0010,,Water over roadway. Use alternate routeSimmons Drive/ BU90 exit is closed. ,878,-0.344,878,-0.344,3/15/2016 8:11,0,181,,3/15/2016 8:04,3/17/2016 12:00,30.11855979,-93.73138945
1018,Z,E,IH0010,N,N,,N,5.28 Feet East of BU0090Y on IH0010,,"The roadway is closed due to flooding. ALL main lanes closed. Use alternate routeIH-10 is closed in Orange County. 
Take I-20 into Shreveport as alternate route",878,-0.344,878,-0.344,3/15/2016 9:26,0,181,,3/15/2016 8:47,3/18/2016 17:00,30.11855979,-93.73138945
1019,F,NS,SH0087,N,N,,N,1763.52 Feet South of IH0010 on SH0087,,Water over roadway. ,478,0.624,478,0.624,3/15/2016 10:06,1,181,,3/15/2016 10:01,3/18/2016 17:00,30.11621316,-93.74746926
1020,F,EW,IH0010,N,N,,N,2.7  Miles East of FM0105,,Low water crossings are flooding. Frontage roads are flooded.   Turnarounds are closed,856,-0.197,856,-0.197,3/15/2016 11:59,1,181,,3/15/2016 11:56,3/19/2016 17:15,30.0952662,-94.07681906
1021,Z,EW,SH0049,N,N,,N,1.78 Miles East of FM0727 on SH0049,,"The roadway is closed due to high water. ALL main lanes closed. Use alternate routeLA 2 is closed approximately 1 mile east of the Texas/Louisiana State Line.   SH 49 is open from SH 43 to the state line, but motorists cannot enter Louisiana using SH 49. ",762,1.176,762,1.176,3/16/2016 9:17,0,155,,3/16/2016 9:12,3/18/2016 12:00,32.7869047,-94.04312374
1022,F,EW,SH0254,N,N,,N,0.808 Miles East of SS0397 on SH0254,,Water over roadway. Water Over Roadway at Keechi Creek. ,512,-0.629,512,-0.629,4/17/2016 16:15,1,182,,4/17/2016 16:10,4/17/2016 20:00,32.94030837,-98.22206163
1023,F,NS,FM1624,N,N,,N,6.76 Miles West of SH0021 on FM1624,,Water over roadway. ,438,-0.185,438,-0.185,4/17/2016 18:42,0,144,,4/17/2016 18:40,4/18/2016 20:00,30.30965312,-97.05312951
1024,F,NS,FM1829,N,N,,N,0.953 Miles North of SH0036 on FM1829,,Water over roadway. Flooding Water over the road at the Leon River Bridge,364,0.521,364,0.521,4/18/2016 0:36,0,50,,4/18/2016 0:32,4/18/2016 8:00,31.33585506,-97.6428584
1025,F,NS,FM0359,Y,N,,N,1837.44 Feet North of FM3346 on FM0359,,"Motorists should expect delays. water up on the roadway up to white line, mostly on shoulders",450,-0.259,450,-0.259,4/18/2016 1:21,1,237,,4/18/2016 1:14,4/18/2016 6:00,30.05934454,-96.03757003
1026,Z,NS,US0077,N,N,,N,0.6  Miles North of FM0615,,The roadway is closed due to flooding. ,510,0.5,510,0.5,4/18/2016 8:55,0,76,,4/18/2016 8:49,4/18/2016 12:00,29.70943467,-96.90293323
1027,Z,S,IH0069,Y,N,,N,1.42 Miles East of FM0762 on IH0069,,"The roadway is closed due to high water. The entrance ramp from Williams Way Blvd to IH 69/US 59 S/B is closed due to high water.  This area is under construction, and the contractor is handling the closure. ",540,-0.961,540,-0.961,4/18/2016 8:56,0,80,,4/18/2016 8:44,4/18/2016 12:00,29.55433728,-95.72492408
1028,F,NS,FM3155,Y,N,,N,110.88 Feet North of UA0090 on FM3155,,"Water over roadway. Travel discouraged. Water across roadway, travel with caution. ",656,1.005,656,1.005,4/18/2016 9:03,0,80,,4/18/2016 8:56,4/18/2016 12:00,29.57862329,-95.77070743
1029,F,EW,SH0225,N,N,,N,2.903 Miles East of IH0610 on SH0225,,Low water crossings are flooding. Water over roadway. Detour to the frontage roadMain lanes in both directions are impassable due to flooding. ,690,-0.179,690,-0.179,4/18/2016 9:37,0,102,,4/18/2016 9:35,4/18/2016 13:00,29.71019906,-95.22000189
1030,F,EW,SH0225,N,N,,N,2.903 Miles East of IH0610 on SH0225,,Water over roadway. Detour to the frontage roadMain lanes in both directions are impassable due to flooding. ,690,-0.179,690,-0.179,4/18/2016 9:37,1,102,,4/18/2016 9:35,4/18/2016 13:00,29.71019906,-95.22000189
1031,F,S,SL0008,N,N,,N,1.184 Miles South of US0090 on SL0008,,Water over roadway. High water on exit ramp for Wallisville. ,744,2.371,744,2.371,4/18/2016 9:43,0,102,,4/18/2016 9:41,4/18/2016 13:00,29.81353181,-95.16393012
1032,Z,S,IH0069,Y,N,,N,1.42 Miles East of FM0762 on IH0069,,"The roadway is closed due to high water. Motorists should expect delays. The entrance ramp from Williams Way Blvd to IH 69/US 59 S/B is closed due to high water.  This area is under construction, and the contractor is handling the closure. ",540,-0.961,540,-0.961,4/18/2016 11:52,0,80,,4/18/2016 11:51,4/18/2016 13:00,29.55433728,-95.72492408
1033,F,S,SH0288,Y,N,,N,258.72 Feet South of BS0288B on SH0288,,"Frontage road only, main lanes are open. Motorists should expect delays. SH 288 at 288B south bound ramp has water on the feeder road(far right lane). ",508,-0.571,508,-0.571,4/18/2016 12:13,1,20,,4/18/2016 12:00,4/18/2016 13:00,29.26074992,-95.45015994
1034,F,S,SL0008,N,N,,N,1.184 Miles South of US0090 on SL0008,,Water over roadway. High water on exit ramp for Wallisville. ,744,2.371,744,2.371,4/18/2016 12:31,1,102,,4/18/2016 12:30,4/18/2016 16:00,29.81353181,-95.16393012
1035,F,S,IH0069,Y,N,,N,1.42 Miles East of FM0762 on IH0069,,"Motorists should expect delays. The entrance ramp from Williams Way Blvd to IH 69/US 59 S/B is closed due to high water.  This area is under construction, and the contractor is handling the closure. ",540,-0.961,540,-0.961,4/18/2016 12:57,0,80,,4/18/2016 12:56,4/18/2016 14:00,29.55433728,-95.72492408
1036,Z,NS,SH0288,N,N,,N,522.72 Feet South of IH0610 on SH0288,,ALL main lanes closed. The roadway is closed due to flooding. Northbound and Southbound mainlanss are closed due to flooding.   ,478,-0.975,478,-0.975,4/18/2016 13:41,1,102,,4/18/2016 13:40,4/19/2016 0:00,29.6792376,-95.38146689
1037,F,NS,SH0087,N,N,,N,1066.56 Feet West of BU0090Y on SH0087,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,0482A,-0.537,0482A,-0.537,4/18/2016 13:50,0,181,,4/18/2016 13:49,4/19/2016 12:45,30.09336845,-93.76632988
1038,F,W,SH0006,N,N,,N,0.813 Miles East of FM1128 on SH0006,,"Motorists should expect delays. Travel discouraged. Water on SH 6 west bound at Mississippi on the outside lane, about 1/2 mile east of FM1128.  Please travel with caution. ",708,0.264,708,0.264,4/18/2016 14:00,1,20,,4/18/2016 13:50,4/18/2016 17:00,29.462855,-95.34349203
1039,F,EW,SH0332,N,N,,N,0.99 Miles East of SH0036 on SH0332,,Motorists should expect delays. Travel discouraged. SH 332 under the Brazos River Bridge is holding water on the roadway.  Please travel with caution. ,672,0.969,672,0.969,4/18/2016 14:40,1,20,,4/18/2016 14:34,4/18/2016 17:30,29.05469552,-95.55679941
1040,F,N,SH0006,Y,N,,N,163.68 Feet East of SH0035 on SH0006,,MAIN LANES not affected. Motorists should expect delays. SH6 at SH35 BYP northbound on-ramp has water on roadway. ,716,-0.17,716,-0.17,4/18/2016 15:03,1,20,,4/18/2016 14:54,4/18/2016 22:00,29.42313204,-95.2269968
1041,F,S,SH0288,N,N,,N,0.857 Miles North of UA0090 on SH0288,,Main lanes closed. The roadway is closed due to flooding. Water over roadway. Southbound mainlanes closed at MacGregor due to flooding. ,474,0.864,474,0.864,4/18/2016 15:03,1,102,,4/18/2016 15:05,4/19/2016 0:00,29.71273904,-95.37854126
1042,F,NS,SH0288,N,N,,N,73.92 Feet South of BS0288B on SH0288,,Use alternate routeWater on the roadway at SH288@ BS288.  Please travel with caution. ,508,-0.606,508,-0.606,4/18/2016 15:46,1,20,,4/18/2016 15:42,4/18/2016 22:00,29.26119251,-95.44987748
1043,F,S,IH0069,Y,N,,N,1.42 Miles East of FM0762 on IH0069,,"Motorists should expect delays. The entrance ramp from Williams Way Blvd to IH 69/US 59 S/B is closed due to high water.  This area is under construction, and the contractor is handling the closure. ",540,-0.961,540,-0.961,4/18/2016 16:38,1,80,,4/18/2016 16:36,4/18/2016 22:00,29.55433728,-95.72492408
1044,F,S,SH0099,N,N,,N,CLAY ROAD EXIT RAMP,,"Water over roadway. Travel discouraged. Use alternate routeSH 99 SOUTHBOUND EXIT RAMP TO CLAY ROAD, HAS WATER OVER THE ROADWAY.  ",792,0,792,0,4/18/2016 23:02,1,102,,4/18/2016 22:57,4/19/2016 10:00,29.80544238,-94.86666314
1045,Z,EW,FM0532,N,N,,N,2544.96 Feet West of FM0795 on FM0532,,The roadway is closed due to flooding. Closed at Peach Creek. ,562,0.004,562,0.004,4/19/2016 0:03,1,90,,4/18/2016 7:49,4/19/2016 20:00,29.55108069,-97.29637569
1046,Z,EW,SH0036,N,N,,N,364.32 Feet West of SH0060 on SH0036,,The roadway is closed due to flooding. Road closed due to flooding. ,618,0.07,618,0.07,4/19/2016 2:21,0,8,,4/19/2016 1:40,4/19/2016 8:00,29.63192453,-96.06616157
1047,Z,NS,SH0036,N,N,,N,580.8 Feet South of IH0010 on SH0036,,The roadway is closed due to flooding. Road closed due to flooding. ,608,-0.869,608,-0.869,4/19/2016 2:27,0,8,,4/19/2016 2:23,4/19/2016 20:00,29.76303005,-96.15210913
1048,F,NS,IH0610,N,N,,N,2.504 Miles West of UA0090 on IH0610,,MAIN LANES not affected. Water over roadway. Use alternate route3 frontage road lanes closed due to high water; Main lanes not affected. ,5,0.467,5,0.467,4/19/2016 10:29,1,102,,4/19/2016 10:27,4/20/2016 0:00,29.68905751,-95.45898976
1049,F,E,US0290,N,N,,N,0.595 Miles East of SL0008 on US0290,,MAIN LANES not affected. Water over roadway. ,730,0.637,730,0.637,4/19/2016 10:34,1,102,,4/19/2016 10:33,4/20/2016 0:00,29.86961639,-95.54688497
1050,F,E,SL0008,N,N,,N,1.685 Miles East of IH0045 on SL0008,,The roadway is closed due to flooding. Use alternate routeeastbound mainlanes closed.  Detour to the frontage road. ,730,-0.688,730,-0.688,4/19/2016 10:39,0,102,,4/19/2016 10:38,4/20/2016 0:00,29.93875152,-95.38158397
1051,F,W,SL0008,N,N,,N,1.614 Miles East of IH0045 on SL0008,,MAIN LANES not affected. Water over roadway. Use alternate route,730,-0.759,730,-0.759,4/19/2016 10:40,0,102,,4/19/2016 10:39,4/20/2016 0:00,29.93873442,-95.38296079
1052,F,S,SH0249,N,N,,N,670.56 Feet South of BS0249B on SH0249,,Main lanes closed. Water over roadway. Use alternate routesouthbound mainlanes closed.   use alternate route. ,454,-0.367,454,-0.367,4/19/2016 10:46,0,102,,4/19/2016 10:44,4/20/2016 0:00,30.06701694,-95.6232819
1053,F,E,SL0008,N,N,,N,1.685 Miles East of IH0045 on SL0008,,Use alternate routeeastbound mainlanes closed.  Detour to the frontage road. ,730,-0.688,730,-0.688,4/19/2016 11:19,0,102,,4/19/2016 11:18,4/20/2016 9:00,29.93875152,-95.38158397
1054,F,NS,FM2978,N,N,,N,2.448 Miles North of FM2920 on FM2978,,Water over roadway. ,446,-0.083,446,-0.083,4/19/2016 13:52,1,102,,4/19/2016 13:49,4/21/2016 11:00,30.13438669,-95.59672109
1055,Z,NS,FM1680,Y,N,,N,4.038 Miles South of IH0010 on FM1680,,The roadway is closed due to flooding. ,484,-0.72,484,-0.72,4/19/2016 15:46,0,90,,4/19/2016 15:45,4/20/2016 9:00,29.6391438,-97.23230963
1056,Z,NS,FM1680,Y,N,,N,4.038 Miles South of IH0010 on FM1680,,The roadway is closed due to flooding. Roadway is closed due to flooding at Peach Creek. ,484,-0.72,484,-0.72,4/19/2016 21:41,0,90,,4/19/2016 21:39,4/20/2016 22:00,29.6391438,-97.23230963
1057,F,NS,FM2393,N,N,,N,2.085 Miles East of FM1954 on FM2393,,Low water crossings are flooding. Water over roadway. Water over road,198,0.85,198,0.85,4/20/2016 8:06,0,39,,4/20/2016 8:00,4/21/2016 0:15,33.81369449,-98.36547835
1058,F,S,US0082,N,N,,N,3.573 Miles West of US0287 on US0082,,MAIN LANES not affected. Water is up on the shoulder just past Brown road ,540,-0.677,540,-0.677,4/20/2016 8:16,0,39,,4/20/2016 8:06,4/21/2016 18:00,33.83679311,-98.2757679
